festival,festivalLabel,countryLabel,coord,genreLabel,setlist_fm_festival_ID,identificador_MusicBrainz_de_serie
http://www.wikidata.org/entity/Q2741336,TW Classic,Bélgica,Point(4.684166666 50.968055555),,,
http://www.wikidata.org/entity/Q2756422,Werchter Boutique,Bélgica,Point(4.684166666 50.968055555),,,
http://www.wikidata.org/entity/Q2778797,Villette Sonique,Francia,Point(2.39083 48.8931),,,
http://www.wikidata.org/entity/Q2788576,Aquarius Festival,Australia,Point(153.223055555 -28.645833333),,,
http://www.wikidata.org/entity/Q2798436,Rock im Pott,Alemania,Point(7.067642 51.554474),,,
http://www.wikidata.org/entity/Q2802980,Golden River City Jazz Festival,Bélgica,Point(3.267 50.834),,,
http://www.wikidata.org/entity/Q2815254,Q2815254,Francia,Point(4.87578 45.7835),,,
http://www.wikidata.org/entity/Q2870254,Q2870254,Francia,Point(-0.85611111 48.34277778),,,
http://www.wikidata.org/entity/Q2873093,Q2873093,Bélgica,Point(4.134084 50.611462),,,
http://www.wikidata.org/entity/Q2881046,Festival de la Leche y la Carne,Chile,Point(-73.15 -40.5667),,,
http://www.wikidata.org/entity/Q2881812,Dominator Festival,Países Bajos,Point(5.33395 51.3801),,,5490b02e-efd3-4b68-9f02-7b71f000c2c1
http://www.wikidata.org/entity/Q2900108,Q2900108,,Point(3.23979735 50.16977928),,,
http://www.wikidata.org/entity/Q2915968,Rock Zottegem,Bélgica,Point(4.684166666 50.968055555),,,6d79f509-adb1-43e6-ae52-73ef0a057853
http://www.wikidata.org/entity/Q2916435,Festival y Escuela de Música de Aspen,Estados Unidos,Point(-106.839444444 39.177222222),música clásica,,69211eec-29f8-4c1a-a418-f10ea6eb1909
http://www.wikidata.org/entity/Q2927078,Brussels Summer Festival,Bélgica,Point(4.3624 50.8419),,,
http://www.wikidata.org/entity/Q2932278,Cabaret Frappé,Francia,Point(5.72694 45.1921),,,
http://www.wikidata.org/entity/Q2937585,Q2937585,Suiza,Point(7.473709 46.30762),,,eb8cb499-999d-49d0-8530-b39ffada83b2
http://www.wikidata.org/entity/Q2941459,Castle Rock Festival,Alemania,Point(6.871333 51.4270694),,,
http://www.wikidata.org/entity/Q2956229,Q2956229,Suiza,Point(6.95696 47.225),,,
http://www.wikidata.org/entity/Q2960862,Charlie Jazz Festival,Francia,Point(5.28111111 43.42055556),,,
http://www.wikidata.org/entity/Q2961573,Q2961573,Francia,Point(-1.555555555 48.98978),,,
http://www.wikidata.org/entity/Q2984221,Bonnaroo,Estados Unidos,Point(-86.050555555 35.477777777),pop,1bd6bdec,da40da31-a8d7-4b55-a4b4-acfbb6d0f1d0
http://www.wikidata.org/entity/Q3002473,Q3002473,Francia,Point(-1.1102 45.6472),,,ea2d3a51-367b-4c8c-a706-52eb698a5373
http://www.wikidata.org/entity/Q3002680,Q3002680,Francia,Point(5.105 44.0728),,,
http://www.wikidata.org/entity/Q3007112,Lavaux Classic,Suiza,Point(6.73017 46.4884491),,,
http://www.wikidata.org/entity/Q3007114,Cully Jazz Festival,Suiza,Point(6.73017 46.4884491),,,
http://www.wikidata.org/entity/Q3011015,Amnesia Rockfest,Canadá,Point(-74.9346 45.649),,,7c677579-03f3-4df7-b860-dad9e5c72d07
http://www.wikidata.org/entity/Q3032796,Django à Liberchies,Bélgica,Point(4.421666666 50.513333333),,,
http://www.wikidata.org/entity/Q3042634,Q3042634,Francia,Point(7.32444167 48.32492222),,,
http://www.wikidata.org/entity/Q3045874,Festival Mawazine,Marruecos,Point(-6.83611111 34.02527778),,,
http://www.wikidata.org/entity/Q3050574,Electrobeach Music Festival,Francia,Point(3.04121 42.8275),,,
http://www.wikidata.org/entity/Q3050600,Q3050600,Francia,Point(-1.67429 48.11198),,,
http://www.wikidata.org/entity/Q3050648,Elektricity,Francia,Point(4.054988 49.238516),,,
http://www.wikidata.org/entity/Q3058403,Esperanzah!,Bélgica,Point(4.756983 50.43313),,,
http://www.wikidata.org/entity/Q3060720,Q3060720,Francia,Point(3.0997109 45.7884147),,,
http://www.wikidata.org/entity/Q3069808,Q3069808,Suiza,Point(6.94149 46.9926),,,
http://www.wikidata.org/entity/Q3069846,Archéo Jazz,Francia,Point(1.29901 49.5031),,,
http://www.wikidata.org/entity/Q3069859,Q3069859,Suiza,Point(6.65958 46.7791),,,
http://www.wikidata.org/entity/Q3069860,Festival Beauregard,Francia,Point(-0.313904 49.2143),,,
http://www.wikidata.org/entity/Q3069870,Festival Berlioz,Francia,Point(5.26138889 45.39444444),,,
http://www.wikidata.org/entity/Q3069872,Caribana Festival,Suiza,Point(6.21666667 46.35833333),,,2690ef06-1e8c-4545-9ef7-7a30b8c48749
http://www.wikidata.org/entity/Q3069888,Festival Casals de Puerto Rico,Estados Unidos,Point(-66.066666666 18.45),música clásica,,
http://www.wikidata.org/entity/Q3069902,Q3069902,Francia,Point(6.14012 47.6331),,,
http://www.wikidata.org/entity/Q3069906,Q3069906,Francia,Point(5.3956 43.3048),,,
http://www.wikidata.org/entity/Q3069910,Festival Kann Al Loar,Francia,Point(-4.24806 48.4517),,,
http://www.wikidata.org/entity/Q3069917,Q3069917,Francia,Point(-2.91278 48.3539),,,
http://www.wikidata.org/entity/Q3069924,Q3069924,Francia,Point(-3.374 47.7529),,,
http://www.wikidata.org/entity/Q3069925,Q3069925,,Point(3.83639 50.205),,,
http://www.wikidata.org/entity/Q3069933,Q3069933,,Point(-4.41667 47.9833),,,
http://www.wikidata.org/entity/Q3069955,Papillons de nuit,Francia,Point(-1.12144 48.7506),,,
http://www.wikidata.org/entity/Q3069991,Q3069991,Francia,Point(-3.168398 47.838824),,,
http://www.wikidata.org/entity/Q3069999,Q3069999,Francia,Point(0.744722 47.9209),,,
http://www.wikidata.org/entity/Q3070004,Q3070004,Francia,Point(0.6623524 47.2958714),,,
http://www.wikidata.org/entity/Q3070023,Festival Yaouank,Francia,Point(-1.67666 48.112902),música celta,,
http://www.wikidata.org/entity/Q3070023,Festival Yaouank,Francia,Point(-1.67666 48.112902),música bretona,,
http://www.wikidata.org/entity/Q3070023,Festival Yaouank,Francia,Point(-1.67666 48.112902),Rock celta,,
http://www.wikidata.org/entity/Q3070023,Festival Yaouank,Francia,Point(-1.67666 48.112902),Breton dance,,
http://www.wikidata.org/entity/Q3070048,Ambronay Festival,Francia,Point(5.36111 46.0064),,,
http://www.wikidata.org/entity/Q3070109,Festival d'été de Québec,Canadá,Point(-71.2211 46.8017),pop,,7e79b100-00ab-48bc-afb5-380d268c038a
http://www.wikidata.org/entity/Q3070110,Festival de Bobital,Francia,Point(-2.10194 48.4142),,,
http://www.wikidata.org/entity/Q3070132,Q3070132,Francia,Point(-3.63 47.81),,,
http://www.wikidata.org/entity/Q3070136,Festival de La Roque-d'Anthéron,Francia,Point(5.31178 43.71789),,,
http://www.wikidata.org/entity/Q3070139,Festival de Fès de las Músicas Consagradas del Mundo,Marruecos,Point(-4.9803 34.0609),,,
http://www.wikidata.org/entity/Q3070157,Q3070157,Francia,Point(5.96212 44.0652),,,
http://www.wikidata.org/entity/Q3070159,Q3070159,Francia,Point(6.4833 46.3667),,,
http://www.wikidata.org/entity/Q3070232,Q3070232,Francia,Point(4.80771 44.1376),,,
http://www.wikidata.org/entity/Q3070234,Q3070234,Francia,Point(1.914824 47.903692),,,
http://www.wikidata.org/entity/Q3070244,Baku International Jazz Festival,Azerbaiyán,Point(49.882222222 40.395277777),,,
http://www.wikidata.org/entity/Q3070252,Q3070252,Francia,Point(-3.15 48.5633),,,
http://www.wikidata.org/entity/Q3070265,Festival de la cité,Suiza,Point(6.63585 46.5244),,,
http://www.wikidata.org/entity/Q3070289,Q3070289,Francia,Point(6.3525 46.7742),,,d5300ac7-4a8f-4585-babc-525025053d45
http://www.wikidata.org/entity/Q3070301,Festival de musique émergente,Canadá,Point(-79.021111 48.233333),,,
http://www.wikidata.org/entity/Q3070325,Q3070325,Francia,Point(4.4411 46.8014),,,
http://www.wikidata.org/entity/Q3070337,Festival Gnaoua y Músicas del Mundo de Esauira,Marruecos,Point(-9.77222222 31.51138889),música gnawa,,90e3bda4-16b0-48b8-8cd4-b9929b9c7e1a
http://www.wikidata.org/entity/Q3070339,Q3070339,Francia,Point(-2.10194 48.4142),,,6bd53440-cbe2-490b-b7b8-8a11164fb335
http://www.wikidata.org/entity/Q3070358,Festival de Vieilles Charrues,Francia,Point(-3.55828 48.2709),,,7ed9544b-0202-45c2-ac26-032750768760
http://www.wikidata.org/entity/Q3070361,Festival du Bout du Monde,Francia,Point(-4.4862 48.2723),,,
http://www.wikidata.org/entity/Q3070375,Q3070375,Francia,Point(-1.87677 48.043784),,,
http://www.wikidata.org/entity/Q3070380,Festival du chant de marin,Francia,Point(-3.04528 48.7786),,,
http://www.wikidata.org/entity/Q3070539,Festival en chanson de Petite-Vallée,Canadá,Point(-65.048 49.2235),,,
http://www.wikidata.org/entity/Q3070540,Q3070540,Francia,Point(-0.465278 47.4467),,,
http://www.wikidata.org/entity/Q3070616,Festival Internacional de Música de Besanzón Franco Condado,Francia,Point(6.02 47.24),,,
http://www.wikidata.org/entity/Q3070617,Festival International de Musique Universitaire,,Point(6.86174 47.6389),,,
http://www.wikidata.org/entity/Q3070863,Festival Western de Saint-Tite,Canadá,Point(-72.5613 46.7298),música country,,
http://www.wikidata.org/entity/Q3071563,Q3071563,Bélgica,Point(5.86 50.5935),,,
http://www.wikidata.org/entity/Q3074832,Alsace Wine Fair,Francia,Point(7.36006 48.0999),,,662f5358-0956-44de-86da-2b63e9cfff1f
http://www.wikidata.org/entity/Q3074835,Foire Brayonne,Canadá,Point(-68.327 47.367),,,
http://www.wikidata.org/entity/Q3077204,Foreztival,Francia,Point(4.0147 45.7343),,,dd680d63-bd7d-4b59-92ec-7e04c5eacfb5
http://www.wikidata.org/entity/Q3078381,Q3078381,Francia,Point(4.73811 45.7303),,,
http://www.wikidata.org/entity/Q3095572,Q3095572,Francia,Point(3.978 46.43),,,
http://www.wikidata.org/entity/Q3098433,Garorock Festival,Francia,Point(0.163333 44.489755),,,
http://www.wikidata.org/entity/Q22691540,Calwer Klostersommer in Hirsau,Alemania,Point(8.73247 48.73786),,,
http://www.wikidata.org/entity/Q23091978,Old Songs Festival,Estados Unidos,Point(-74.026399 42.698664),,,
http://www.wikidata.org/entity/Q23134301,Charm City Folk and Bluegrass Festival,Estados Unidos,Point(-76.64472222 39.32305556),,,
http://www.wikidata.org/entity/Q23647957,Pal Norte,México,Point(-100.283333333 25.678055555),,,c7e54398-1456-47c9-8147-70c78d642f41
http://www.wikidata.org/entity/Q23786208,Hammer of Doom,Alemania,Point(9.933009 49.801825),,,be11fac7-37e1-4548-85f9-a931e408621b
http://www.wikidata.org/entity/Q23807455,Zomerparkfeest,Países Bajos,Point(6.175305555 51.368888888),,,
http://www.wikidata.org/entity/Q24075557,Shaggfest,Estados Unidos,Point(-76.103 36.769),,,
http://www.wikidata.org/entity/Q24191372,CMT Music Fest,Canadá,Point(-80.449908333 43.472605555),,,
http://www.wikidata.org/entity/Q24261049,Okeechobee Music & Arts Festival,Estados Unidos,Point(-80.7335 27.3598),,,
http://www.wikidata.org/entity/Q24275961,Ouest Park Festival,,Point(0.121786 49.504194),,,
http://www.wikidata.org/entity/Q24331198,Uelzen Open R,Alemania,Point(10.548027777 52.968777777),,,
http://www.wikidata.org/entity/Q24882781,Jazz Fest Sarajevo,Bosnia y Herzegovina,Point(18.416666666 43.866666666),,,
http://www.wikidata.org/entity/Q24930667,Q24930667,,Point(-2.7603 47.6559),,,
http://www.wikidata.org/entity/Q24937276,Q24937276,Francia,Point(-2.004488 48.373422),,,
http://www.wikidata.org/entity/Q24938005,Metropolis Asia,,Point(91.7333 26.1833),,,
http://www.wikidata.org/entity/Q24944009,World Music Festival,India,Point(73.6787729 24.6051541),,,
http://www.wikidata.org/entity/Q24950060,Borneo Jazz Festival,Malasia,Point(113.99333333 4.40277778),,,
http://www.wikidata.org/entity/Q25056735,Kalam summer festival,Pakistán,Point(72.585010782 35.483054497),,,
http://www.wikidata.org/entity/Q25094130,Festival du Gibloux,Suiza,Point(7.059178 46.694786),,,
http://www.wikidata.org/entity/Q25168625,The Grange Festival,Reino Unido,Point(-1.198966666 51.122022222),,,
http://www.wikidata.org/entity/Q25226960,Milege World Music Festival,Uganda,Point(32.4792744 0.0620109),,,
http://www.wikidata.org/entity/Q25975830,Q25975830,Finlandia,Point(22.20392778 60.43646667),,,
http://www.wikidata.org/entity/Q26214148,Q26214148,Suiza,Point(7.156005 46.804777),,,
http://www.wikidata.org/entity/Q26250237,Lichterfest,Alemania,Point(8.75912 50.10738),,,
http://www.wikidata.org/entity/Q26366776,Sandbach Concert Series,Reino Unido,Point(-2.367 53.146),música clásica,,1699f878-8841-4b05-b0dd-46082ba3143a
http://www.wikidata.org/entity/Q27050691,Grand Point North,Estados Unidos,Point(-73.221638888 44.47975),,,
http://www.wikidata.org/entity/Q27973154,Q27973154,Alemania,Point(9.503055555 51.312777777),,,
http://www.wikidata.org/entity/Q28040033,Festival de Buguélès,Francia,Point(-3.276388888 48.841944444),rock,,
http://www.wikidata.org/entity/Q28040033,Festival de Buguélès,Francia,Point(-3.276388888 48.841944444),música del mundo,,
http://www.wikidata.org/entity/Q28040033,Festival de Buguélès,Francia,Point(-3.276388888 48.841944444),música celta,,
http://www.wikidata.org/entity/Q28040033,Festival de Buguélès,Francia,Point(-3.276388888 48.841944444),música bretona,,
http://www.wikidata.org/entity/Q28040033,Festival de Buguélès,Francia,Point(-3.276388888 48.841944444),musique actuelle,,
http://www.wikidata.org/entity/Q28137080,MAGNETIC festival,República Checa,Point(14.514713 50.128438),,,
http://www.wikidata.org/entity/Q28363669,Jazz Olot,España,Point(2.4845401 42.1830275),jazz,,
http://www.wikidata.org/entity/Q28494978,Pouzza Fest,Canadá,Point(-73.573 45.511),,,
http://www.wikidata.org/entity/Q29263699,Tuckerville,Países Bajos,Point(6.023056 50.880556),,,
http://www.wikidata.org/entity/Q30288445,The Princeton Festival,Estados Unidos,Point(-74.666728 40.358244),,,
http://www.wikidata.org/entity/Q30590888,Catania Jazz Festival,Italia,Point(15.09906 37.51156),,,
http://www.wikidata.org/entity/Q31078608,Øygospel,Noruega,Point(7.999565 58.089347),,,
http://www.wikidata.org/entity/Q31271130,Feslloch,España,Point(0.0269 40.2106),,,
http://www.wikidata.org/entity/Q31841009,Maifeld Derby,Alemania,Point(8.528055555 49.467222222),,,
http://www.wikidata.org/entity/Q33190318,Open Air Festival in Panenský Týnec,República Checa,Point(13.9225303 50.3048597),rock,,
http://www.wikidata.org/entity/Q33190318,Open Air Festival in Panenský Týnec,República Checa,Point(13.9225303 50.3048597),pop,,
http://www.wikidata.org/entity/Q33190318,Open Air Festival in Panenský Týnec,República Checa,Point(13.9225303 50.3048597),pop rock,,
http://www.wikidata.org/entity/Q33582729,Barnstorm,Canadá,Point(-75.07027 45.16293),,,
http://www.wikidata.org/entity/Q34574760,Alweez Grooven,,Point(-76.085583333 45.699277777),,,
http://www.wikidata.org/entity/Q38000109,House of PainT,Canadá,Point(-75.68904 45.38407),,,
http://www.wikidata.org/entity/Q38250516,TD Edmonton International Jazz Festival,Canadá,Point(-113.494 53.521),jazz,,
http://www.wikidata.org/entity/Q39059479,"Diana, Princess of Wales Tribute Concert",,Point(-1.0034 52.2813),,,
http://www.wikidata.org/entity/Q39285597,Beechfest,,Point(-75.67352 45.44131),,,
http://www.wikidata.org/entity/Q42291423,Radio 2 Live in Hyde Park,Reino Unido,Point(-0.16 51.51),,,cb6b79ee-633b-4b7d-995f-ab1bd307ca91
http://www.wikidata.org/entity/Q42291423,Radio 2 Live in Hyde Park,Reino Unido,Point(-0.16 51.51),,,c1812c11-f816-4aac-85d2-1b04a31fbbca
http://www.wikidata.org/entity/Q44914195,Summertime Festival,Alemania,Point(10.5280905 52.1611841),,,
http://www.wikidata.org/entity/Q46223993,Q46223993,España,Point(2.1667 41.3836),,,
http://www.wikidata.org/entity/Q48964805,Festival 84,Bosnia y Herzegovina,Point(18.61415083 43.69319194),,,
http://www.wikidata.org/entity/Q48968306,Stour Music Festival,Reino Unido,Point(0.908679 51.196344),,,
http://www.wikidata.org/entity/Q50284393,ARISE Music Festival,Estados Unidos,Point(-105.220027777 40.448083333),,4bd6f7da,
http://www.wikidata.org/entity/Q50413541,MRPL City Festival,Ucrania,Point(37.484444444 47.0375),música electrónica,,
http://www.wikidata.org/entity/Q50413541,MRPL City Festival,Ucrania,Point(37.484444444 47.0375),rock,,
http://www.wikidata.org/entity/Q50413541,MRPL City Festival,Ucrania,Point(37.484444444 47.0375),pop,,
http://www.wikidata.org/entity/Q50875152,TRNSMT,Reino Unido,Point(-4.2381062 55.8527805),,,e5021d7e-d6f8-4803-a45f-9bfe15e06024
http://www.wikidata.org/entity/Q53905971,Festival de musique de Menton,Francia,Point(7.50712 43.7772),,,
http://www.wikidata.org/entity/Q54959251,Lovefest,Serbia,Point(20.8910744 43.6137917),techno,,
http://www.wikidata.org/entity/Q55603670,All Points East,Reino Unido,Point(-0.033 51.538),,,
http://www.wikidata.org/entity/Q55606541,Canmore Folk Music Festival,Canadá,Point(-113.472 51.52),,,
http://www.wikidata.org/entity/Q55722521,Viva Braslav,Bielorrusia,Point(27.039722222 55.639722222),,,
http://www.wikidata.org/entity/Q56367942,LvivMozArt,Ucrania,Point(24.0322 49.8425),música clásica,,
http://www.wikidata.org/entity/Q57516788,Glatt & Verkehrt,Austria,Point(15.618656 48.420536),música del mundo,,8403e0b1-4fca-443f-8bdf-685d5f094c07
http://www.wikidata.org/entity/Q58230770,Punk Rock Holiday,Eslovenia,Point(13.7382974 46.17514689),punk,,
http://www.wikidata.org/entity/Q58230770,Punk Rock Holiday,Eslovenia,Point(13.7382974 46.17514689),hardcore punk,,
http://www.wikidata.org/entity/Q59783067,Rosenheim Sommerfestival,Alemania,Point(12.133611111 47.852222222),,,
http://www.wikidata.org/entity/Q60743499,No Sleep Festival,,Point(20.474539 44.821751),,,
http://www.wikidata.org/entity/Q60754073,Revolution Festival,Rumania,Point(21.2658 45.7787),,,
http://www.wikidata.org/entity/Q60846585,Festival de Sunny Hill,Albania,Point(21.214316666 42.673541666),,,fd25a718-c18b-481f-923e-04ce76cff2f6
http://www.wikidata.org/entity/Q60846585,Festival de Sunny Hill,Kosovo,Point(21.214316666 42.673541666),,,fd25a718-c18b-481f-923e-04ce76cff2f6
http://www.wikidata.org/entity/Q62061088,Fano Jazz by the Sea,Italia,Point(13.016666666 43.833333333),,,dbed37ee-0c38-4d07-8396-8e5f932ce714
http://www.wikidata.org/entity/Q63240918,Boom Box Festival,Israel,Point(34.8899204 32.4649144),,,
http://www.wikidata.org/entity/Q64605190,Mayofest,Canadá,Point(-75.3249 45.7077),,,
http://www.wikidata.org/entity/Q64682671,Arboretum Festival,Canadá,Point(-75.77299 45.17665),,,
http://www.wikidata.org/entity/Q64684475,Beau's Oktoberfest,Canadá,Point(-74.65703 45.52058),,5bd61f80,
http://www.wikidata.org/entity/Q65128711,Pannonian Challenge,Croacia,Point(18.692111111 45.56625),,,
http://www.wikidata.org/entity/Q65760929,An Aptly Named Summer Festival,Canadá,Point(-76.61725 45.68108),,,
http://www.wikidata.org/entity/Q66604982,Música de Surinam,Surinam,Point(-54.403819 5.618283),,,
http://www.wikidata.org/entity/Q66725560,BioRitme,España,Point(2.398758333 41.966502777),,,
http://www.wikidata.org/entity/Q66765022,The Big Feastival,Reino Unido,Point(-1.622813 51.902047),,,
http://www.wikidata.org/entity/Q68255519,Brakrock Ecofest,,Point(4.49890035 51.09006503),,,
http://www.wikidata.org/entity/Q75455399,Mediterranean Song Festival 1959,España,Point(2.15331 41.36833),,,
http://www.wikidata.org/entity/Q75842923,Paupaterres,España,Point(1.140157642 41.639068695),,,
http://www.wikidata.org/entity/Q85418795,International folklore festival Východná,Eslovaquia,Point(19.90055 49.06128),,,
http://www.wikidata.org/entity/Q85782090,Longitude Festival,Irlanda,Point(-6.270457506 53.276345052),,,
http://www.wikidata.org/entity/Q85855017,West Web Festival,Francia,Point(-3.6 48.3),,,
http://www.wikidata.org/entity/Q86663839,Q86663839,Francia,Point(-0.155555555 46.827777777),,,
http://www.wikidata.org/entity/Q93078376,Radovljica Festival,Eslovenia,Point(14.17589 46.34063),música antigua,,
http://www.wikidata.org/entity/Q95974571,Nirwana Tuinfeest,Países Bajos,Point(5.67333333 51.41722222),,,9533c306-1abc-41f3-917b-2aa726c8b96b
http://www.wikidata.org/entity/Q96381262,Hospitality in the Park,,Point(-0.101 51.571),,,210aeb74-0c8a-43f3-8831-f8a3f926ffac
http://www.wikidata.org/entity/Q96393094,Midgardsblot,Noruega,Point(10.4698 59.3873),heavy metal,,2b83a831-a681-4009-a828-09f49a66c2a4
http://www.wikidata.org/entity/Q96393094,Midgardsblot,Noruega,Point(10.4698 59.3873),música del mundo,,2b83a831-a681-4009-a828-09f49a66c2a4
http://www.wikidata.org/entity/Q97293096,Holocene,Francia,Point(5.7350436 45.1546626),,,
http://www.wikidata.org/entity/Q97569375,Elektric Park Festival,Francia,Point(2.15972 45.885),techno,,
http://www.wikidata.org/entity/Q98804208,Festival de Koncert mladosti,Checoslovaquia,Point(17.2672 48.2961),,,
http://www.wikidata.org/entity/Q110399589,Sing Me High Music Festival,Estados Unidos,Point(-78.911508868 38.448123324),,,
http://www.wikidata.org/entity/Q110421288,Festival Internacional de Música Pau Casals,España,Point(1.534846 41.220077),,,
http://www.wikidata.org/entity/Q110429354,Serbian Flute Festival ''Oj Moravo'',Serbia,Point(20.43165 43.954706),,,
http://www.wikidata.org/entity/Q110921213,Hollywood Bowl Jazz Festival,Estados Unidos,Point(-118.338888888 34.112777777),jazz,,
http://www.wikidata.org/entity/Q111273809,Q111273809,Alemania,Point(9.346398789 49.536134885),,,
http://www.wikidata.org/entity/Q111282837,Folk am Neckar 2013,Alemania,Point(9.1035179 49.341582952),música folk,,
http://www.wikidata.org/entity/Q111284686,Folk am Neckar 2014,Alemania,Point(9.103523459 49.34155403),música folk,,
http://www.wikidata.org/entity/Q111284702,Folk am Neckar 2015,Alemania,Point(9.103509714 49.341532139),música folk,,
http://www.wikidata.org/entity/Q111284726,Folk am Neckar 2016,Alemania,Point(9.103512768 49.341500297),música folk,,
http://www.wikidata.org/entity/Q111284764,Q111284764,Alemania,Point(9.103470006 49.341444573),música folk,,
http://www.wikidata.org/entity/Q111284794,Q111284794,Alemania,Point(9.103465424 49.341504277),música folk,,
http://www.wikidata.org/entity/Q111284811,Q111284811,Alemania,Point(9.103476115 49.341511243),música folk,,
http://www.wikidata.org/entity/Q111377508,Lytham Festival,Reino Unido,Point(-2.957607 53.735715),,,
http://www.wikidata.org/entity/Q112177528,Lovestream,,Point(17.136751 48.16306),,,
http://www.wikidata.org/entity/Q112597897,Koło Bluesa Festival,Polonia,Point(18.612583333 52.19925),,,
http://www.wikidata.org/entity/Q112670411,Q112670411,Italia,Point(15.2425 38.230861111),,,
http://www.wikidata.org/entity/Q113006028,New Bedford Folk Festival,Estados Unidos,Point(-70.92525753 41.633316669),,,
http://www.wikidata.org/entity/Q113221764,Folk am Neckar 2022,Alemania,Point(9.103409 49.341599),música folk,,
http://www.wikidata.org/entity/Q113299147,Q113299147,Dinamarca,Point(11.8675 54.767777777),,,
http://www.wikidata.org/entity/Q113432257,Q113432257,Dinamarca,Point(12.297015077 55.9274469),,,
http://www.wikidata.org/entity/Q113669396,Redwood 70,Nueva Zelanda,Point(174.576 -36.863),,,
http://www.wikidata.org/entity/Q113838597,Q113838597,Francia,Point(2.79561107 49.4395142),,,
http://www.wikidata.org/entity/Q113865101,Peterborough Musicfest,Canadá,Point(-78.319732666 44.301498413),,,
http://www.wikidata.org/entity/Q113866236,Peterborough Kiwanis Music Festival,Canadá,Point(-78.32282257 44.297832489),,,
http://www.wikidata.org/entity/Q115093790,Islands Folk Festival,Canadá,Point(-123.652850744 48.782800228),,,
http://www.wikidata.org/entity/Q115121803,Cowichan Valley Bluegrass Festival,Canadá,Point(-124.088475044 48.834767382),,,
http://www.wikidata.org/entity/Q115132492,Laketown Shakedown,Canadá,Point(-124.088418257 48.835031766),,,
http://www.wikidata.org/entity/Q115707115,Mudri Brk Festival,Croacia,Point(16.703258 43.159379),,1bd659f0,
http://www.wikidata.org/entity/Q116664782,The Town Festival,Brasil,Point(-46.696666666 -23.700833333),rock,,
http://www.wikidata.org/entity/Q116664782,The Town Festival,Brasil,Point(-46.696666666 -23.700833333),hip-hop,,
http://www.wikidata.org/entity/Q116664782,The Town Festival,Brasil,Point(-46.696666666 -23.700833333),pop,,
http://www.wikidata.org/entity/Q116664782,The Town Festival,Brasil,Point(-46.696666666 -23.700833333),música de baile electrónica,,
http://www.wikidata.org/entity/Q116736446,Cruel World Festival,Estados Unidos,Point(-118.167 34.165),,,
http://www.wikidata.org/entity/Q116861125,Working Class Hero festival,Noruega,Point(10.221533513 59.733343749),,,
http://www.wikidata.org/entity/Q116897468,Q116897468,España,Point(-2.487569547 43.067188229),,,
http://www.wikidata.org/entity/Q116908305,Q116908305,España,Point(-2.630662496 43.171149297),,,
http://www.wikidata.org/entity/Q116910194,Q116910194,España,Point(-2.42203071 43.105646176),,,
http://www.wikidata.org/entity/Q118157704,Alkantara Fest,Italia,Point(15.117594452 37.665321336),música folclórica,,
http://www.wikidata.org/entity/Q118157704,Alkantara Fest,Italia,Point(15.117594452 37.665321336),música del mundo,,
http://www.wikidata.org/entity/Q118719788,CORE Festival,Bélgica,Point(4.34422 50.89462),,,
http://www.wikidata.org/entity/Q119367363,Q119367363,Ucrania,Point(24.03155 49.841888888),,,
http://www.wikidata.org/entity/Q120197151,Isny Opernfestival,Alemania,Point(10.03951 47.69222),,,
http://www.wikidata.org/entity/Q120776905,LuckyFes,Japón,Point(140.591388888 36.400555555),,,
http://www.wikidata.org/entity/Q120824207,Good Vibes Festival,Malasia,Point(101.7375 2.76055556),,,
http://www.wikidata.org/entity/Q120859065,Q120859065,Portugal,Point(-8.325555555 41.522777777),,,
http://www.wikidata.org/entity/Q121816654,Summerthing,Estados Unidos,Point(-122.483976773 37.769848192),,,
http://www.wikidata.org/entity/Q121816724,Now and Zen Fest,Estados Unidos,Point(-122.45791021 37.769768617),,,
http://www.wikidata.org/entity/Q122663853,Q122663853,,Point(-6.033 35.467),,,
http://www.wikidata.org/entity/Q122802415,Portalblau,España,Point(3.130828775 42.127159649),,,
http://www.wikidata.org/entity/Q122819108,Q122819108,Italia,Point(14.1731 40.8358),,,
http://www.wikidata.org/entity/Q122819108,Q122819108,Italia,Point(9.114502777 45.489927777),,,
http://www.wikidata.org/entity/Q123115538,Festival de la Tigra,Colombia,Point(-73.050277777 6.988611111),rock,,
http://www.wikidata.org/entity/Q123115538,Festival de la Tigra,Colombia,Point(-73.050277777 6.988611111),música colombiana,,
http://www.wikidata.org/entity/Q123145290,Q123145290,Francia,Point(-4.258055555 48.448055555),,,
http://www.wikidata.org/entity/Q123145291,Q123145291,Francia,Point(-2.6454 47.6962),,,
http://www.wikidata.org/entity/Q123270255,SunIce Festival St. Moritz,Suiza,Point(9.828808 46.496573),,,
http://www.wikidata.org/entity/Q123565422,Kaleidoscope Art and Music Festival,,Point(-118.176822247 34.603188674),,,
http://www.wikidata.org/entity/Q123956633,Festival de Country Music Mirande,Francia,Point(0.40672 43.51089),música country,,
http://www.wikidata.org/entity/Q124428339,Festival Nacional de Bandas de Música,Bolivia,Point(-67.117944444 -17.967666666),,,
http://www.wikidata.org/entity/Q124611536,Tolminator,Eslovenia,Point(13.731666666 46.176944444),,,
http://www.wikidata.org/entity/Q125661558,Q125661558,,Point(7.33391379 43.71017919),,,
http://www.wikidata.org/entity/Q125661564,Q125661564,,Point(9.36187163 42.69800949),,,
