id,parent_area_id,child_area_id
108352,4309,108528
23656,102138,23895
108373,4309,108549
81765,102145,82009
5021,102123,5255
85667,102098,85911
108375,4309,108551
23609,102129,23848
87565,102144,87809
108412,4353,108588
81728,102145,81972
108604,4353,108780
7528,102130,7762
108802,4327,108978
85671,102101,85915
108806,4327,108982
85673,102103,85917
109650,4312,109826
81717,102124,81961
111614,4357,111790
23585,102132,23824
111618,4357,111794
85674,102105,85918
23625,102107,23864
114192,3859,114368
85675,102123,85919
114288,1005,114464
81742,102117,81986
87572,102104,87816
114318,1518,114494
23631,102130,23870
114335,114493,114511
81788,102095,82032
87574,102128,87818
114361,4284,114537
87575,102103,87819
114430,4284,114606
87579,102117,87823
114478,114643,114654
23607,102127,23846
114527,101881,114702
114545,4238,114720
114552,4238,114727
115053,102054,115227
115163,102487,115337
115257,102628,115416
115308,103071,115467
12667,615,12905
97479,609,97726
97501,609,97748
100137,104419,100384
97635,609,97882
99668,12892,99914
106161,1823,106337
107809,4322,107985
100791,104718,101038
87587,102134,87831
87590,102119,87834
107912,4319,108088
107946,4319,108122
108021,4319,108197
87592,102105,87836
108071,4319,108247
108240,4314,108416
12624,615,12862
100850,3964,101097
23661,102104,23900
100989,4144,101236
108349,4309,108525
101035,4144,101282
108383,4309,108559
81587,101750,81831
108384,4309,108560
81589,101750,81833
21595,101750,21837
108560,4353,108736
81591,101750,81835
109651,4312,109827
81601,101750,81845
21588,101750,21830
109708,4358,109884
81608,101750,81852
109722,4358,109898
81609,101750,81853
109792,4358,109968
81613,101750,81857
109869,4355,110045
81616,101750,81860
109911,4358,110087
81620,101750,81864
109951,4358,110127
81622,101750,81866
21591,101750,21833
111619,4316,111795
81578,101750,81822
21589,101750,21831
114194,3859,114370
81643,101750,81887
114195,3859,114371
6845,101750,7079
114289,1005,114465
81655,101750,81899
21594,101750,21836
114320,1518,114496
21593,101750,21835
114363,4284,114539
81662,101750,81906
114371,4284,114547
81678,101750,81922
21592,101750,21834
114454,4284,114630
81694,101750,81938
100246,101976,100493
87596,102136,87840
100233,101991,100480
81722,102116,81966
114479,114645,114655
81730,102128,81974
114483,114648,114659
81716,102146,81960
23650,102135,23889
23608,102100,23847
114529,101881,114704
87597,102128,87841
114547,4238,114722
7525,102095,7759
23627,102104,23866
115054,102054,115228
81747,102112,81991
115164,102487,115338
81709,102105,81953
100793,104718,101040
87599,102148,87843
87600,102121,87844
115259,102628,115418
87601,102104,87845
115309,103071,115468
23653,102145,23892
115318,103071,115477
87603,102101,87847
23588,102141,23827
23622,102104,23861
23628,102141,23867
85686,102096,85930
23652,102134,23891
85687,102107,85931
87604,102095,87848
87606,102096,87850
87607,102128,87851
23655,102119,23894
87608,102134,87852
81759,102129,82003
97488,609,97735
97499,609,97746
21565,101775,21807
99669,12892,99915
106163,1823,106339
100138,104419,100385
107813,4322,107989
100819,104685,101066
100817,104685,101064
21513,101762,21755
22100,102108,22342
107825,4322,108001
23397,101803,23638
107829,4322,108005
107913,4319,108089
7559,101779,7793
107956,4319,108132
107959,4319,108135
21515,101767,21757
107989,4319,108165
100792,104685,101039
27871,101772,28112
101052,4144,101299
100991,4143,101238
5526,101802,5760
108120,4314,108296
27864,101805,28105
109653,4312,109829
9282,101768,9516
109730,4358,109906
21624,101799,21866
8270,101793,8504
21625,101773,21867
21628,101800,21870
83319,101779,83563
21635,101808,21877
109866,4358,110042
27877,101807,28118
110153,4348,110329
27868,101788,28109
111629,4316,111805
27876,101795,28117
111732,4357,111908
27867,101807,28108
111779,4316,111955
7007,101768,7241
114196,3859,114372
21652,101790,21894
49450,101788,49692
114214,3859,114390
4973,101790,5207
21566,101775,21808
114225,14224,114401
27880,101772,28121
7792,101782,8026
114290,1005,114466
27863,101799,28104
114321,1518,114497
27857,101777,28098
49773,101771,50015
114331,1518,114507
21656,101794,21898
114364,4284,114540
49771,101762,50013
114480,114645,114656
27856,101792,28097
49768,101791,50010
49772,101772,50014
21567,101775,21809
114530,101881,114705
27873,101778,28114
114548,4238,114723
27878,101806,28119
7473,101765,7707
115055,102054,115229
7727,101807,7961
115165,102028,115314
21500,101762,21742
115261,102628,115420
49767,101803,50009
115311,103071,115470
91098,101781,91345
21514,101767,21756
27996,101792,28237
88026,101786,88270
12620,615,12858
21568,101775,21810
22047,101774,22289
101622,299,101812
100169,101887,100416
23641,102123,23880
100181,102089,100428
85688,102108,85932
81752,102150,81996
85690,102133,85934
87614,102119,87858
23610,102134,23849
85692,102117,85936
87616,102119,87860
87617,102101,87861
5112,102145,5346
87621,102150,87865
23617,102129,23856
87624,102109,82042
85695,102115,85939
81755,102115,81999
81714,102145,81958
87628,102120,87872
87629,102145,87873
87630,102149,87874
23602,102134,23841
97492,609,97739
97494,609,97741
97522,609,97769
99670,12892,99916
97527,609,97774
106164,1823,106340
97576,609,97823
23623,102123,23862
106202,1823,106378
109896,4355,110072
101002,4144,101249
102375,307,102563
101011,4144,101258
100139,104419,100386
91640,101274,91887
100994,4143,101241
102139,304,102329
101619,299,101809
101620,299,101810
101722,311,101912
85701,102107,85945
106225,1823,106401
23598,102144,23837
87635,102096,87879
106388,99550,106564
87636,102145,87880
106428,99555,106604
87638,102124,87882
106440,99553,106616
87641,102140,87885
107814,4322,107990
87643,102140,87887
107916,4319,108092
23658,102132,23897
107941,4319,108117
87646,102108,87890
107972,4319,108148
87648,102124,87892
108064,4319,108240
87650,102132,87894
108147,4314,108323
87651,102126,87895
108266,4314,108442
81711,102125,81955
108278,4309,108454
81746,102113,81990
108304,4309,108480
81748,102111,81992
108309,4309,108485
22095,102142,22337
23604,102104,23843
108317,4309,108493
87656,102117,87900
108356,4309,108532
23612,102132,23851
85706,102138,85950
108365,4309,108541
81708,102124,81952
108387,4309,108563
85707,102147,85951
109654,4312,109830
87660,102136,87904
87664,102150,87908
109667,4358,109843
87665,102116,87909
87667,102116,87911
109871,4355,110047
87669,102113,87913
109878,4355,110054
102159,304,102349
26626,103165,26867
102168,304,102358
102416,306,102604
102191,304,102381
102243,291,102433
110099,4355,110275
102448,306,102636
102454,306,102642
26826,103137,27067
102465,306,102653
102677,301,102865
26768,103147,27009
110215,4347,110391
26596,103129,26837
110243,4347,110419
26670,103168,26911
26835,103160,27076
26735,103189,26976
26811,103113,27052
110296,4347,110472
26953,103135,27194
111632,4357,111808
26994,103166,27235
114197,3859,114373
26695,103137,26936
114291,1005,114467
26647,103177,26888
114322,1518,114498
83093,103129,83337
114365,4284,114541
4980,103173,5214
114378,4284,114554
26694,103178,26935
27624,103119,27865
114481,114645,114657
26944,103174,27185
114532,101881,114707
26714,103125,26955
26436,103188,26676
26503,103142,26744
26659,103106,26900
26840,103174,27081
26291,103181,26531
26247,103139,26487
97508,609,97755
97523,609,97770
26715,103160,26956
97554,609,97801
99671,12892,99917
106165,1823,106341
100140,104419,100387
106193,1823,106369
100816,104685,101063
26954,103095,27195
100815,104685,101062
100814,104685,101061
26771,103174,27012
100810,104685,101057
100805,104718,101052
106267,1823,106443
106286,1823,106462
106328,99545,106504
26649,103165,26890
106338,99545,106514
106352,99545,106528
106382,99550,106558
107817,4322,107993
107828,4322,108004
107922,4319,108098
26831,103164,27072
101014,4144,101261
107971,4319,108147
101621,299,101811
101624,299,101814
26984,103140,27225
101668,268,101858
108001,4319,108177
101699,311,101889
100227,101915,100474
26958,103144,27199
100264,101990,100511
108075,4319,108251
102045,304,102235
102075,304,102265
27024,103173,27265
102376,281,102564
108131,4314,108307
102681,301,102869
102686,301,102874
27019,103126,27260
108198,4314,108374
26701,103149,26942
108203,4314,108379
26951,103143,27192
108222,4314,108398
26730,103143,26971
108227,4309,108403
26656,103144,26897
26744,103140,26985
26972,103168,27213
108228,4314,108404
27631,103176,27872
26791,103100,27032
108312,4309,108488
26463,103121,26704
108363,4309,108539
26974,103154,27215
26229,103158,26469
108409,4353,108585
26709,103142,26950
26531,103101,26772
26499,103115,26740
26676,103103,26917
95329,103170,95576
27592,103156,27833
26590,103131,26831
27008,103156,27249
26800,103116,27041
27004,103128,27245
26924,103127,27165
104308,272,104493
103005,289,103192
104310,272,104495
103206,287,103393
104371,272,104556
103375,285,103560
104380,272,104565
103377,285,103562
104394,272,104579
103406,284,103591
104460,267,104645
103522,283,103707
104472,266,104657
103544,283,103729
104511,266,104696
103567,283,103752
104535,266,104720
103660,278,103845
103686,278,103871
103760,279,103945
103775,279,103960
103779,279,103964
103783,279,103968
103811,279,103996
103813,279,103998
103814,279,103999
103824,279,104009
103835,279,104020
103838,279,104023
103841,279,104026
103994,277,104179
104092,274,104277
104170,274,104355
104186,271,104371
104210,271,104395
104221,271,104406
104242,271,104427
104273,272,104458
104275,272,104460
97529,609,97776
97569,609,97816
97590,609,97837
99672,12892,99918
97602,609,97849
106166,1823,106342
97664,610,97911
5267,103083,5501
106174,1823,106350
106237,1823,106413
106252,1823,106428
6162,103061,6396
100143,104419,100390
95286,101297,95533
101017,4143,101264
44503,103083,44746
101623,299,101813
100806,104685,101053
101633,273,101823
101646,263,101836
5069,103071,5303
102047,304,102237
106280,1823,106456
102052,304,102242
102379,307,102567
4903,103068,5137
102484,306,102672
107820,4322,107996
102683,301,102871
107925,4319,108101
6156,103079,6390
44469,103054,44711
5336,103096,5570
6143,103102,6377
107944,4319,108120
5989,103090,6223
88353,103067,88598
107955,4319,108131
6154,103051,6388
44375,103093,44617
6122,103086,6356
107982,4319,108158
70029,103096,70269
108014,4319,108190
6144,103080,6378
6155,103060,6389
88448,103048,88693
108033,4319,108209
90722,103072,90968
108055,4319,108231
5868,103048,6102
6132,103065,6366
79432,103052,79676
109655,4312,109831
69997,103076,70237
5198,103069,5432
6142,103069,6376
6159,103088,6393
109715,4358,109891
5662,103093,5896
109719,4358,109895
6121,103062,6355
110019,4355,110195
6114,103063,6348
110156,4347,110332
5917,103048,6151
111654,4357,111830
9398,103048,9632
114198,3859,114374
6092,103087,6326
114292,1005,114468
6040,103065,6274
114324,1518,114500
6136,103060,6370
114366,4284,114542
7904,103048,8138
114482,114648,114658
5448,103059,5682
114533,101881,114708
5705,103068,5939
93826,103067,94073
80413,103069,80656
114549,4238,114724
5180,103067,5414
114566,4238,114741
5630,103061,5864
115056,102054,115230
6403,103068,6637
115057,102054,115231
115166,102487,115339
115262,102628,115421
115312,103071,115471
115313,103071,115472
97531,609,97778
97586,609,97833
97534,609,97781
97536,609,97783
97537,609,97784
97589,609,97836
97540,609,97787
97542,609,97789
97624,609,97871
97543,609,97790
97591,609,97838
97544,609,97791
97547,609,97794
97548,609,97795
97592,609,97839
97551,609,97798
97552,609,97799
97666,610,97913
97553,609,97800
97597,609,97844
97555,609,97802
97556,609,97803
97625,609,97872
97557,609,97804
97598,609,97845
97558,609,97805
97559,609,97806
97560,609,97807
97600,609,97847
97561,609,97808
97562,609,97809
97563,609,97810
97601,609,97848
97565,609,97812
97566,609,97813
97627,609,97874
97567,609,97814
97603,609,97850
97568,609,97815
97570,609,97817
97574,609,97821
97604,609,97851
97575,609,97822
97577,609,97824
97580,609,97827
97605,609,97852
97581,609,97828
97582,609,97829
97628,609,97875
97583,609,97830
97606,609,97853
97584,609,97831
97585,609,97832
97669,610,97916
97607,609,97854
97630,609,97877
97608,609,97855
97609,609,97856
97611,609,97858
97634,609,97881
97612,609,97859
97613,609,97860
97682,610,97929
97614,609,97861
97637,609,97884
97617,609,97864
97618,609,97865
97670,610,97917
97621,609,97868
97643,609,97890
97622,609,97869
97645,610,97892
97647,610,97894
97671,610,97918
97650,610,97897
119789,2371,119875
97697,610,97944
97653,610,97900
97672,610,97919
97659,610,97906
97660,610,97907
97683,610,97930
97673,610,97920
97674,610,97921
97693,610,97940
97675,610,97922
97685,610,97932
97678,610,97925
97679,610,97926
97690,610,97937
97694,610,97941
97691,610,97938
97705,610,97952
97692,610,97939
97698,610,97945
97695,610,97942
97700,610,97947
97699,610,97946
97704,610,97951
97701,610,97948
97707,610,97954
97708,610,97955
97709,610,97956
97710,610,97957
97711,610,97958
97712,610,97959
97714,610,97961
97715,610,97962
97716,610,97963
97717,610,97964
106167,1823,106343
97718,610,97965
97629,609,97876
97632,609,97879
99673,12832,99919
97642,609,97889
106168,1823,106344
97644,609,97891
97649,610,97896
106192,1823,106368
97656,610,97903
100144,104419,100391
97657,610,97904
102229,304,102419
97662,610,97909
106226,1823,106402
97681,610,97928
107824,4322,108000
97684,610,97931
97702,610,97949
82235,102560,82479
97706,610,97953
107831,4322,108007
97713,610,97960
102380,281,102568
97719,610,97966
97759,610,98006
97761,610,98008
107838,4322,108014
97780,611,98027
100820,3964,101067
97787,611,98034
97794,612,98041
102388,281,102576
97804,612,98051
101020,4144,101267
97810,612,98057
97821,612,98068
97824,612,98071
101022,4144,101269
97830,612,98077
97840,612,98087
97849,612,98096
101030,4144,101277
97858,612,98105
97885,612,98132
102412,306,102600
97889,612,98136
101062,4142,101309
107929,99554,108105
92050,101305,92297
107988,4319,108164
93763,101305,94010
108048,4319,108224
92119,101305,92366
108086,4319,108262
94134,101305,94381
108112,4314,108288
92608,101315,92855
108114,4314,108290
88410,101329,88655
108159,4314,108335
94221,101329,94468
101625,299,101815
26075,102570,26314
101626,299,101816
100260,101990,100507
40360,102564,40602
100230,101990,100477
8718,102570,8952
102048,304,102238
102062,304,102252
22067,102562,22309
102094,304,102284
102109,304,102299
25477,102574,25716
102205,304,102395
82198,102578,82442
108295,4309,108471
82203,102560,82447
108310,4309,108486
82209,102556,82453
82210,102566,82454
82211,102556,82455
108324,4309,108500
82212,102578,82456
108333,4309,108509
82215,102556,82459
82219,102556,82463
7254,102560,7488
82222,102560,82466
82223,102562,82467
108385,4309,108561
82226,102556,82470
82227,102578,82471
108448,4327,108624
22136,102566,22378
82230,102564,82474
108449,4353,108625
82236,102568,82480
108452,4327,108628
82239,102576,82483
82240,102570,82484
108575,4327,108751
82243,102578,82487
108576,4353,108752
82244,102574,82488
108663,4353,108839
82245,102560,82489
82250,102558,82494
108813,4327,108989
100202,103357,100449
108855,4327,109031
109657,4358,109833
109687,4358,109863
109701,4358,109877
109853,4358,110029
97720,610,97967
97738,610,97985
104355,272,104540
97812,612,98059
99674,12832,99920
97825,612,98072
106169,1823,106345
97843,612,98090
103314,285,103499
97875,612,98122
97877,612,98124
106208,1823,106384
104359,272,104544
103376,285,103561
104540,262,104725
106220,1823,106396
104362,272,104547
103380,285,103565
106361,99545,106537
104366,272,104551
103383,285,103568
100822,3964,101069
104396,272,104581
103386,285,103571
101073,4142,101320
101095,4142,101342
101021,4143,101268
104423,267,104608
101627,299,101817
103400,285,103585
101634,273,101824
101647,263,101837
104435,267,104620
101660,263,101850
103401,285,103586
108006,4319,108182
100165,101887,100412
104441,267,104626
102050,304,102240
103523,283,103708
102067,304,102257
102095,304,102285
104444,267,104629
102381,307,102569
103553,283,103738
102399,306,102587
102685,301,102873
104469,266,104654
102690,301,102878
6160,103102,6394
5194,103048,5428
103558,283,103743
103208,287,103395
103209,287,103396
104475,266,104660
100189,103357,100436
103661,278,103846
100196,103357,100443
103211,286,103398
104476,266,104661
103239,286,103425
103733,278,103918
103247,286,103433
103267,286,103453
104496,267,104681
103312,285,103497
103738,278,103923
103763,279,103948
103791,279,103976
103818,279,104003
103828,279,104013
103831,279,104016
103840,279,104025
103847,279,104032
103849,279,104034
103880,276,104065
103905,277,104090
103917,277,104102
103924,276,104109
103942,277,104127
103949,277,104134
103957,277,104142
104062,274,104247
104071,275,104256
104079,275,104264
104086,274,104271
104090,275,104275
104097,274,104282
104151,274,104336
104156,275,104341
104163,274,104348
104212,271,104397
104229,271,104414
104277,272,104462
104282,272,104467
104306,272,104491
104347,272,104532
104497,266,104682
104539,266,104724
107826,4322,108002
100184,103956,100431
107932,4319,108108
107938,4319,108114
107977,4319,108153
107980,4319,108156
107991,4319,108167
108015,4319,108191
108050,4319,108226
108101,4314,108277
108110,4314,108286
108171,4314,108347
108172,4314,108348
108197,4314,108373
108199,4314,108375
108208,4314,108384
108216,4314,108392
108247,4309,108423
97721,610,97968
103533,283,103718
97722,610,97969
99675,13019,99921
97765,610,98012
97786,611,98033
97797,612,98044
99676,13019,99922
97809,612,98056
97818,612,98065
106170,1823,106346
97819,612,98066
99684,13087,99930
97835,612,98082
97882,612,98129
103554,283,103739
99697,12969,99943
99701,12969,99947
106177,1823,106353
99716,13101,99962
103662,278,103847
99728,13101,99974
99735,49,99979
106182,1823,106358
99740,28,99984
106210,1823,106386
103701,278,103886
106310,99547,106486
106340,99545,106516
103703,278,103888
103764,279,103949
100826,3964,101073
103776,279,103961
101023,4144,101270
103785,279,103970
101029,4144,101276
103975,276,104160
118476,4019,118582
103977,277,104162
101037,4144,101284
104121,274,104306
101628,299,101818
104147,275,104332
101638,263,101828
104152,274,104337
101682,310,101872
104327,272,104512
101698,263,101888
104367,272,104552
101787,310,101977
104379,272,104564
100155,101887,100402
104529,267,104714
100187,102089,100434
104534,266,104719
102051,304,102241
106344,99545,106520
102060,304,102250
107832,4322,108008
102063,304,102253
107937,4319,108113
102089,304,102279
107953,4319,108129
102383,307,102571
107979,4319,108155
102688,301,102876
108042,4319,108218
103003,289,103190
109661,4358,109837
103210,287,103397
109665,4358,109841
103379,285,103564
109694,4358,109870
110014,4358,110190
110126,4355,110302
110189,4348,110365
110321,4347,110497
110323,4347,110499
110347,4347,110523
111659,4316,111835
111660,4357,111836
111723,4316,111899
114199,3859,114375
114219,3869,114395
114294,1005,114470
114325,1518,114501
114367,4284,114543
114484,114648,114660
114534,101881,114709
114550,4238,114725
115058,104675,115232
115167,102487,115340
115263,102628,115422
115314,103071,115473
97725,610,97972
97739,610,97986
99677,13019,99923
97776,610,98023
97784,611,98031
83341,102845,83585
99685,13087,99931
99715,106243,99961
99717,13101,99963
83342,102845,83586
99736,234,99980
106172,1823,106348
99741,28,99985
106327,99545,106503
83343,102856,83587
106329,99545,106505
83347,102872,83591
107835,4322,108011
107954,4319,108130
83348,102842,83592
108170,4314,108346
109668,4358,109844
83349,102840,83593
100838,3964,101085
109691,4358,109867
101028,4144,101275
101044,4144,101291
109721,4358,109897
94208,101307,94455
94772,101307,95019
109753,4358,109929
93178,101334,93425
83351,102844,83595
101629,270,101819
109828,4355,110004
101723,310,101913
100158,101887,100405
83350,102842,83594
100225,102089,100472
109872,4358,110048
100175,102089,100422
100241,101990,100488
27976,102869,28217
102053,304,102243
110003,4355,110179
102072,304,102262
102384,281,102572
83353,102868,83597
102400,306,102588
53324,102839,53566
83330,102856,83574
110012,4358,110188
83332,102856,83576
27997,102876,28238
27989,102875,28230
27977,102877,28218
6256,102849,6490
110223,4347,110399
27974,102851,28215
83336,102875,83580
110328,4347,110504
83337,102849,83581
110381,4348,110557
83338,102874,83582
110481,4347,110657
83340,102873,83584
111663,4316,111839
27969,102844,28210
111721,4357,111897
27972,102852,28213
114200,3859,114376
83354,102849,83598
114295,1005,114471
83355,102838,83599
98504,114497,98748
27993,102856,28234
114368,4284,114544
83356,102845,83600
114410,4284,114586
83357,102845,83601
114485,114648,114661
83358,102866,83602
114551,4238,114726
83359,102861,83603
115059,104675,115233
83360,102842,83604
115168,102487,115341
83361,102852,83605
27984,102865,28225
115266,102628,115425
27999,102876,28240
115315,103071,115474
97726,610,97973
97736,610,97983
99678,13019,99924
97775,610,98022
97802,612,98049
102202,292,102392
97820,612,98067
99686,13087,99932
97823,612,98070
97828,612,98075
97844,612,98091
99718,13101,99964
83384,102869,83628
99737,237,99981
102212,304,102402
99742,28,99986
106175,1823,106351
106294,1823,106470
106296,1823,106472
102226,304,102416
106304,1823,106480
102385,307,102573
107841,4322,108017
107962,4319,108138
107978,4319,108154
83385,102839,83629
102404,306,102592
107990,4319,108166
108002,4319,108178
108051,4319,108227
102407,306,102595
108067,4319,108243
102468,306,102656
108107,4314,108283
27987,102859,28228
108108,4314,108284
102470,306,102658
108137,4314,108313
100841,3964,101088
83364,102842,83608
101032,4144,101279
109675,4358,109851
93420,101319,93667
109684,4358,109860
101630,270,101820
101686,263,101876
28003,102844,28244
101716,310,101906
100162,101887,100409
83367,102866,83611
100161,101887,100408
109844,4355,110020
100160,101887,100407
100349,101937,100596
83368,102876,83612
100335,101937,100582
109906,4355,110082
100318,101976,100565
100255,101976,100502
83369,102854,83613
100287,101937,100534
109912,4355,110088
100224,102089,100471
102055,304,102245
83370,102875,83614
102107,304,102297
109941,4358,110117
102194,292,102384
83371,102845,83615
109950,4355,110126
83372,102857,83616
110066,4355,110242
83373,102845,83617
111665,4316,111841
83374,102878,83618
22032,102861,22274
111753,4316,111929
27971,102871,28212
114201,3859,114377
83375,102869,83619
114216,3859,114392
83376,102838,83620
5635,102860,5869
114296,1005,114472
83379,102857,83623
83381,102873,83625
114327,1518,114503
83382,102876,83626
114369,4284,114545
83383,102852,83627
114403,4284,114579
114486,114649,114662
27985,102858,28226
114553,4238,114728
27991,102859,28232
115060,104675,115234
27973,102855,28214
115169,102028,115342
83386,102863,83630
115268,102628,115427
27992,102865,28233
115316,103071,115475
83387,102853,83631
100180,103956,100427
97727,610,97974
97728,610,97975
99679,13019,99925
97834,612,98081
97838,612,98085
27998,102842,28239
99687,13087,99933
106176,1823,106352
99719,13101,99965
106247,1823,106423
87755,99977,87999
99738,247,99982
83399,102873,83643
99743,28,99987
106266,1823,106442
83400,102868,83644
106269,1823,106445
106281,1823,106457
27980,102861,28221
107965,4319,108141
107992,4319,108168
107994,4319,108170
83402,102862,83646
108018,4319,108194
100843,3964,101090
83403,102840,83647
100848,3964,101095
109678,4358,109854
118477,9989,118583
101631,270,101821
83404,102853,83648
100167,101887,100414
109780,4355,109956
100271,101976,100518
100282,101976,100529
83406,102839,83650
100305,101937,100552
109789,4355,109965
102056,304,102246
102092,304,102282
83407,102875,83651
102134,304,102324
102148,304,102338
27979,102861,28220
102155,304,102345
109810,4355,109986
102158,304,102348
102180,304,102370
83408,102864,83652
102204,304,102394
109934,4355,110110
102223,304,102413
102386,281,102574
109991,4355,110167
83388,102839,83632
111671,4316,111847
83389,102838,83633
83390,102875,83634
111674,4316,111850
83391,102874,83635
111716,4316,111892
83392,102858,83636
83393,102845,83637
114202,3859,114378
83394,102871,83638
114218,3859,114394
83395,102877,83639
114328,1518,114504
83409,102865,83653
114370,4284,114546
83410,102839,83654
114391,4284,114567
83411,102864,83655
114414,4284,114590
28004,102844,28245
114442,4284,114618
83413,102871,83657
114458,4284,114634
83414,102847,83658
114487,114649,114663
83415,102845,83659
114496,114647,114672
83416,102840,83660
114501,114644,114677
83417,102866,83661
114554,4238,114729
28011,102856,28252
115061,104675,115235
83419,102869,83663
115170,102028,115343
83420,102857,83664
115270,102628,115429
83421,102842,83665
115273,102628,115432
115317,103071,115476
97731,610,97978
97732,610,97979
99680,13019,99926
97740,610,97987
97742,610,97989
83426,102849,83670
97763,610,98010
99681,13019,99927
97771,610,98018
97798,612,98045
106179,1823,106355
97800,612,98047
99688,13087,99934
97826,612,98073
97836,612,98083
97863,612,98110
99720,13101,99966
97943,612,98190
83428,102848,83672
99739,247,99983
106362,99545,106538
99744,28,99988
107969,4319,108145
83429,102871,83673
108078,4319,108254
108125,4314,108301
109683,4358,109859
109755,4358,109931
83430,102873,83674
109802,4358,109978
110136,4348,110312
110187,4348,110363
83432,102868,83676
110198,4347,110374
100846,3964,101093
83433,102871,83677
101036,4144,101283
110202,4347,110378
101632,273,101822
101640,263,101830
83434,102845,83678
101644,263,101834
110260,4348,110436
101690,263,101880
101705,310,101895
83435,102847,83679
100170,101887,100417
110315,4348,110491
100308,101976,100555
100220,102089,100467
83436,102850,83680
100217,102089,100464
111686,4316,111862
102058,304,102248
102387,307,102575
83437,102858,83681
102411,306,102599
114203,3859,114379
102420,306,102608
102422,306,102610
83422,102851,83666
114332,1518,114508
28001,102850,28242
114372,4284,114548
83423,102841,83667
114452,4284,114628
83424,102868,83668
114461,4284,114637
83425,102871,83669
114488,114649,114664
83438,102844,83682
114555,4238,114730
83439,102845,83683
115062,104620,115236
83440,102845,83684
115171,102028,115344
83441,102861,83685
115271,102628,115430
83442,102876,83686
115319,103071,115478
83443,102842,83687
83444,102868,83688
83445,102861,83689
83446,102848,83690
83447,102868,83691
83449,102867,83693
83450,102847,83694
100192,103357,100439
97733,610,97980
97762,610,98009
97857,612,98104
99682,13019,99928
83456,102841,83700
99689,13087,99935
106180,1823,106356
99721,13101,99967
99729,13101,99975
106209,1823,106385
21489,115,21731
83457,102848,83701
99745,28,99989
106240,1823,106416
106258,1823,106434
108007,4319,108183
83458,102847,83702
108035,4319,108211
108072,4319,108248
108077,4319,108253
108104,4314,108280
83459,102874,83703
108156,4314,108332
108238,4314,108414
108282,4309,108458
83460,102847,83704
100849,3964,101096
108297,4309,108473
101039,4144,101286
83462,102871,83706
101055,4143,101302
108328,4309,108504
101635,273,101825
101637,263,101827
83463,102863,83707
101656,263,101846
108339,4309,108515
101667,263,101857
101671,268,101861
83464,102842,83708
100206,102089,100453
108354,4309,108530
100172,102089,100419
100174,102089,100421
83465,102869,83709
102061,304,102251
109688,4358,109864
102078,304,102268
102106,304,102296
83466,102843,83710
102112,304,102302
109737,4358,109913
102171,304,102361
102389,307,102577
83467,102855,83711
102401,306,102589
109847,4358,110023
102409,306,102597
102434,306,102622
83468,102863,83712
102445,306,102633
83452,102877,83696
109982,4355,110158
83453,102877,83697
109984,4355,110160
28002,102844,28243
109988,4358,110164
110263,4347,110439
83470,102871,83714
110284,4347,110460
83471,102845,83715
110314,4347,110490
83472,102868,83716
110356,4348,110532
83475,102846,83719
110441,4348,110617
83477,102843,83721
111688,4316,111864
83478,102845,83722
111699,4357,111875
83479,102857,83723
114207,3859,114383
83481,102871,83725
114210,3859,114386
83482,102850,83726
114334,114492,114510
83483,102838,83727
114374,4284,114550
83484,102847,83728
114393,4284,114569
83485,102844,83729
114489,114649,114665
83486,102866,83730
114556,4238,114731
83487,102838,83731
115063,104620,115237
100210,103956,100457
100201,103956,100448
115172,102028,115345
115272,102628,115431
115320,103071,115479
97734,610,97981
97735,610,97982
97737,610,97984
99683,13019,99929
97741,610,97988
97743,610,97990
83502,102878,83746
97744,610,97991
99690,13087,99936
97746,610,97993
97747,610,97994
106181,1823,106357
97750,610,97997
99722,13101,99968
97752,610,97999
97766,610,98013
97773,610,98020
99724,13101,99970
97774,610,98021
97777,610,98024
83503,102849,83747
97788,611,98035
99746,28,99990
97791,612,98038
106187,1823,106363
97814,612,98061
106194,1823,106370
97839,612,98086
97847,612,98094
97850,612,98097
83504,102861,83748
97851,612,98098
101042,4144,101289
97854,612,98101
106196,1823,106372
97859,612,98106
97873,612,98120
94521,101298,94768
97874,612,98121
97911,612,98158
106254,1823,106430
97912,612,98159
101636,273,101826
97916,612,98163
97918,612,98165
97941,612,98188
100177,102089,100424
83505,102862,83749
102064,304,102254
106260,1823,106436
102390,281,102578
102433,306,102621
83506,102858,83750
102438,306,102626
108013,4319,108189
102442,306,102630
83488,102875,83732
108036,4319,108212
83489,102865,83733
108070,4319,108246
83492,102845,83736
108105,4314,108281
83473,102863,83717
108126,4314,108302
76564,102872,76807
108189,4314,108365
83493,102877,83737
108220,4314,108396
83494,102839,83738
108281,4314,108457
83495,102871,83739
108318,4309,108494
83496,102867,83740
83499,102841,83743
109703,4358,109879
83500,102856,83744
109758,4358,109934
83507,102867,83751
110062,4355,110238
83508,102878,83752
110112,4355,110288
83510,102857,83754
110346,4348,110522
83512,102843,83756
83514,102852,83758
110476,4347,110652
83515,102877,83759
111711,4316,111887
83516,102846,83760
114209,3859,114385
83517,102847,83761
114336,114494,114512
83518,102866,83762
114375,4284,114551
114490,114649,114666
114557,4238,114732
115064,104620,115238
115173,102028,115346
115275,102628,115434
115321,103071,115480
97745,610,97992
97781,611,98028
97807,612,98054
99691,13087,99937
97815,612,98062
97832,612,98079
82706,103356,82950
